Key;Label;Caminho;Path;File;EntityType;Risk;RiskDensity;EntityNr;SizeDocument
831;RPT000831;doc;C:\Users\m12003091\Desktop\formação\ESTAGIOS N_REMUNERADOS\STI\;MINUTA DE PROTOCOLO_vcorreta.doc;Habilitacao, Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00025;40;3727
832;RPT000832;pdf;C:\Users\M12003091_old\AppData\Roaming\Adobe\Acrobat\Preflight Acrobat 9\OutputIntent\;USWebCoated(SWOP)v2.pdf;;0;0;0;9012
833;RPT000833;xlsx;C:\Users\m12003091\Desktop\formação\PAFN\PAFN 2015\;MAPA PAFN_2015.xlsx;Profissao, DesignacaoCP;2;0,00013;2;411
834;RPT000834;docx;C:\Users\m12003091\Desktop\tania\;2º trabalho DMI (grupo!) 2.docx;Profissao, Saude, Nome;5;0,00064;10;1521
835;RPT000835;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS UAICM\;mar encarnação.xlsx;Nome, DesignacaoCP;2;0,00025;8;1923
836;RPT000836;docx;C:\Users\m12003091\Desktop\DESPACHOS\;1TEN EN-AEL REBOREDO.docx;Profissao, Nome;2;0,00025;11;1531
837;RPT000837;pdf;C:\Users\m12003091\Desktop\Livro de integração 2011_DAGI\livro de integração dagi 2015\;Código de Conduta.pdf;Filiacao, Profissao, Crime, Genero, EMAIL, Nome;5;0,00064;18;3580
838;RPT000838;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS UAICM\;BISPO.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;9;1898
839;RPT000839;pdf;C:\Users\m12003091\Desktop\Livro de integração 2011_DAGI\livro de integração dagi 2015\;Livro Integrac?a?o DAGI.pdf;Filiacao, Profissao, Morada, CPostal, EMAIL, Nome, DesignacaoCP;5;0,00064;28;24599
840;RPT000840;xlsx;C:\Users\m12003091\Desktop\;CMG SILVA MATOS.xlsx;Filiacao, Habilitacao, Profissao, Telefone, EMAIL, Nome;5;0,00032;22;370
841;RPT000841;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES _2012_2013\AVALIAÇÕES\Avaliações 2013\DAGI 2013\;Inês Azevedo.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;16;798
842;RPT000842;docx;C:\Users\m12003091\Desktop\DIVERSOS\MINUTAS\;Minuta_Oficio_edoclink_sti 2015l .docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00025;19;1962
843;RPT000843;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\AVALIAÇÕES MILITARES\NOTAS AVALIAÇÕES CDIACM\CDIACM_MILITARES_CIVIS_2013\;NOTA Nº AVALIAÇOES CDIACM_1TEN VALENTIM.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;18;811
844;RPT000844;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\AVALIAÇÕES MILITARES\NOTAS AVALIAÇÕES DAGI\AVALIAÇÕES 2013\;MODELO.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;16;762
845;RPT000845;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2015\avaliações de militares\;nota n _avaliações priodicas 2015_sti_oficiais.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;11;760
846;RPT000846;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\MSG\;Lopes Cordeiro _msg.docx;Profissao, Data, Nome;2;0,00013;5;237
847;RPT000847;docx;C:\Users\m12003091\Desktop\DESPACHOS\;DESPACHO PENIM GARCIA.docx;Nome;1;0,00013;5;1527
848;RPT000848;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2012_\PAFs 2º SEMESTRE 2012\MSG\DITIC\;MSG TEN GONÇALVES FERREIRA.docx;Profissao, Nome, DesignacaoCP;2;0,00025;4;1240
849;RPT000849;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\GUIAS DITIC\UAICM\;GUIA _ PROMOÇÃO SAJ ETC MARQUES BUGALHÃO.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;8;1953
850;RPT000850;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\PROMOÇÕES _ MSG\;MSG DITICMAR _PROMOCAO_2SAR L MARQUES FERREIRA.docx;Profissao, Nome;2;0,00013;7;248
851;RPT000851;docx;C:\Users\m12003091\Desktop\Livro de integração 2011_DAGI\livro de integração dagi 2015\;Relação de Efectivos.docx;Profissao, Data, Nome, DesignacaoCP;2;0,00013;41;610
852;RPT000852;xls;C:\Users\m12003091\Desktop\Biblioteca_DITIC\Biblioteca_Lista de livros_DAGI_DITIC\Listas_antigas\;BIBLI-DITIC2 (1).xls;Filiacao, Profissao, Data, DesignacaoCP, Nome;5;0,00064;113;6855
853;RPT000853;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS CEFA\;promoçã lopes pimenta.xlsx;Nome, DesignacaoCP;2;0,00025;7;1840
854;RPT000854;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS CEFA\;saj vidal.xlsx;Data, Nome, DesignacaoCP;2;0,00025;9;1911
855;RPT000855;docx;C:\Users\m12003091\Desktop\guias\;Ofício GABCEMA.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00025;12;6239
856;RPT000856;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2015\avaliações de militares\;nota nº ditic _avaliações priodicas 2015_militares.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;9;799
857;RPT000857;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\Notas\;NOTA Nº 72 DAGI_PAF 1º SEMESTRE pAULA SIMÕES.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;14;823
858;RPT000858;pdf;C:\Users\m12003091\Desktop\Nova pasta\;MapaDetalhado.pdf;Habilitacao, Profissao, Data, DesignacaoCP;2;0,00025;21;16158
859;RPT000859;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS UAICM\;2ten correia de oliveira.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;11;1864
860;RPT000860;xlsx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\;SSTI-Alardo-NOV11.xlsx;Profissao, Telemovel, Telefone, CPostal, NIF, Data, DesignacaoCP, Nome;4;0,00051;909;1944
861;RPT000861;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\AVALIAÇÕES MILITARES\NOTAS AVALIAÇÕES SSTI\;Avaliações _lurdes- ssti.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;19;775
862;RPT000862;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\DITIC\DIR DITIC\;CFR MATIAS DE FREITAS.pdf;Profissao, Nome, DesignacaoCP;2;0,00025;18;14974
863;RPT000863;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\;avalição cabo frade.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;19;771
864;RPT000864;pdf;C:\Users\m12003091\Desktop\guias\;prop.FERIAS.pdf;Telemovel, Morada, Data, Nome;2;0,00025;15;17302
865;RPT000865;doc;C:\Users\m12003091\AppData\Local\Microsoft\Windows\INetCache\Content.MSO\;AA4F93B5.doc;Profissao, Nome, DesignacaoCP;2;0,00013;11;367
866;RPT000866;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS UAICM\;ASPO GAMA_PROMOÇÃO.xlsx;Nome, DesignacaoCP;2;0,00025;8;1899
867;RPT000867;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\Notas\;SANTOS CAEIRO Nº 317.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;11;817
868;RPT000868;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\AVALIAÇÕES MILITARES\NOTAS AVALIAÇÕES DITIC\;nota avaliação nº290destacamento dos avaliados.docx;Profissao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0,00013;34;778
869;RPT000869;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\GUIAS DITIC\CEFA\;GUIA 129 CEFA_BILRO REBOLA 27 Março.xlsx;Data, Nome, DesignacaoCP;2;0,00025;10;1922
870;RPT000870;doc;C:\Users\m12003091\Desktop\DESPACHOS\;DESPACHO DIRECTOR DITIC.doc;Profissao, Nome;2;0,00025;19;1808
871;RPT000871;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2012_\PAFS 1 SEMESTRE 2012\NOTAS Á DSF (DITIC)\;NOTA Á DSF SILVA MONTEIRO, SEROL VINAGRE, FRIAS SERRA.dotx.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;22;792
872;RPT000872;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\GUIAS DITIC\UAICM\;1SAR MATIAS FERREIRA.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;13;1954
873;RPT000873;pdf;C:\Users\M12003091_old\AppData\Local\Microsoft\Windows\INetCache\IE\LOILR9XL\;STI-SP-02_FICHA_INDIVIDUAL_STI[1].pdf;Nome;1;0,00013;1;2410
874;RPT000874;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\NOTAS DITIC\;nota nº   figueiredo dos santos.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;16;827
875;RPT000875;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES _2012_2013\AVALIAÇÕES\Avaliações 2013\DITIC 2013\;avaliações  nota nº 107por destacamento dos avaliados.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;26;809
876;RPT000876;pdf;C:\Users\m12003091\Desktop\PASTA LIMA\;relatório medico.pdf;;0;0;0;1582
877;RPT000877;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES _2012_2013\AVALIAÇÕES\Avaliações 2013\DITIC 2013\;Nota por destacamento dos avaliados.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;17;769
878;RPT000878;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\PROMOÇÕES _ MSG\;MSG DITICMAR _PROMOCAO_azevedo da silva.docx;Profissao, Nome;2;0,00013;8;233
879;RPT000879;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\GUIAS DAGI\;GUIA PACHECO.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;10;1872
880;RPT000880;pdf;C:\Users\m12003091\Desktop\tania\;DOC.pdf;;0;0;0;77291
881;RPT000881;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\CDIACM\;nota nº  resultado pafs_sofia alves dagi.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;15;807
882;RPT000882;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\DITIC\1 TEN B. REBOLA\;SCH ETC R. SIMÕES.pdf;Profissao, Data, Nome, DesignacaoCP;2;0,00025;20;14960
883;RPT000883;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\GUIAS DITIC\UAICM\;SSTI _GUIA  AMILCAR SANTO DA SILVA.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;12;1928
884;RPT000884;xlsx;C:\Users\m12003091\Desktop\Nova pasta\;20180711 Anexo B - Proposta n.º 11 11 JUL 10 DITIC - Mapa Qualificações.xlsx;Filiacao, Habilitacao, Profissao, Saude, Morada, Religiao, DesignacaoCP, Nome;5;0,00064;117;37884
885;RPT000885;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS UAICM\;ten miranda _ dagi.xlsx;Nome, DesignacaoCP;2;0,00025;10;1892
886;RPT000886;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS UAICM\;SAJ Tomé Mendes.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;9;1897
887;RPT000887;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\GUIAS MÉDICO\DITIC 1º _2º SEMESTRE\;bispo.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;9;1870
888;RPT000888;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\GUIAS UAICM\;2SAR MARQUES RAMOS.xlsx;Nome, DesignacaoCP;2;0,00025;9;1928
889;RPT000889;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\guias médico\;PAULINO.xlsx;Profissao, Data, Nome, DesignacaoCP;2;0,00025;8;1905
890;RPT000890;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\GUIAS MÉDICO\;torres gama 2017.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;10;1784
891;RPT000891;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\CIVIS_MEDICINA DO TRABALHO\GUIAS MÉDICO\EX. MÉDICO 2014\;esp.inf botas.xlsx;Nome, DesignacaoCP;2;0,00025;10;1911
892;RPT000892;docx;C:\Users\m12003091\Desktop\;Mobilidade na categoria para dentro_mod Req - força aerea-montijo.docx;Filiacao, Profissao, Telemovel, Morada, Data, Nome, DesignacaoCP;5;0,00032;22;404
893;RPT000893;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\NOTA DSF\;sofia alves_DAGI.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;15;809
894;RPT000894;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\Avaliações Militares_2014\;nota nº   avaliações priodicas ten rebola.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;14;846
895;RPT000895;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2015\avaliações de militares\;nota nº ditic _avaliações priodicas 2015_DITIC_MILITARES.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;9;770
896;RPT000896;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\AVALIAÇÕES MILITARES\NOTAS AVALIAÇÕES CDIACM\;AVALIAÇÕES CDIACM Nº2.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;22;797
897;RPT000897;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\NOTAS DITIC\;nota nº  resultado pafs_PACHECO-dagi.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;13;822
898;RPT000898;pdf;C:\Users\m12003091\Desktop\DIVERSOS\NUNO\;ANO 2004.pdf;;0;0;0;53230
899;RPT000899;docx;C:\Users\m12003091\Desktop\formação\Formação£estágios\2016\;Minuta Protocolo_pedro cruz.docx;Habilitacao, Profissao, Morada, CPostal, Nome;2;0,00025;21;1097
900;RPT000900;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\Guias cefa\;teresa gama.xlsx;Data, Nome, DesignacaoCP;2;0,00025;7;1923
901;RPT000901;doc;C:\Users\m12003091\Desktop\Biblioteca_DITIC\CEDENCIA_DITIC\;CEDÊNCIA TEMPORÁRIA DE PUBLICAÇÕES 1TEN ROBOREDO.doc;Data, Nome;2;0,00025;3;1075
902;RPT000902;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2015\avaliações de militares\;Cópia de nota nº ditic _avaliações relevante_vaz.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;9;778
903;RPT000903;pdf;C:\Users\m12003091\Desktop\;lei_66B_2007.pdf;Filiacao, Habilitacao, Profissao, Nome, DesignacaoCP;5;0,00064;32;8514
904;RPT000904;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\NOTA DSF\;NOTA_PAFs_patricio.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;12;816
905;RPT000905;xls;C:\Users\m12003091\Desktop\Biblioteca_DITIC\Biblioteca_Lista de livros_DAGI_DITIC\Listas_antigas\;O6F-DAGI-BIBLI_0.xls;Filiacao, Profissao, Data, Nome;5;0,00064;80;5655
906;RPT000906;docx;C:\Users\m12003091\Desktop\DIVERSOS\;livro do ronda da ssti.docx;Nome;1;0,00006;8;208
907;RPT000907;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2012_\PAFs 2º SEMESTRE 2012\NOTAS\DITIC\;NOTA _24 BRANCO MARTINS _PAFs2012.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;11;810
908;RPT000908;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\GUIAS AO CEFA\;1AZEVEDO DA SILVA GUIA CEFA.xlsx;Nome, DesignacaoCP;2;0,00025;12;1911
909;RPT000909;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\DITIC\1TEN F. SANTOS\;2TEN SA ARAUJO.pdf;Profissao, Nome, DesignacaoCP;2;0,00025;19;14940
910;RPT000910;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\PROMOÇÕES _ MSG\;MSG DITICMAR _PROMOCAO_ SAJ L Filipe.docx;Profissao, Nome;2;0,00013;7;252
911;RPT000911;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS UAICM\;CORDEIRO CASEIRO.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;8;1939
912;RPT000912;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\avaliações 2017\;NOTA DAGI_ Nº 84.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;14;948
913;RPT000913;pdf;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\DITIC\SDIR DITIC\;CTEN S. RIBEIRO.pdf;Profissao, Nome, DesignacaoCP;2;0,00025;18;14928
914;RPT000914;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES _2012_2013\AVALIAÇÕES\Avaliações 2013\DITIC 2013\Avaliações Civis 2013\;NOTA DAGI_ Nº 84.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;33;791
915;RPT000915;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\CIVIS_MEDICINA DO TRABALHO\GUIAS MÉDICO\EX.MÉDICOS 2015\;JESUS LOPES-2015.xlsx;Nome, DesignacaoCP;2;0,00025;8;1853
916;RPT000916;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2014\SSTI\DIRECTOR DITIC\;Informacao_ 30 moita rodrigues.docx;Filiacao, Profissao, Nome, DesignacaoCP;5;0,00032;13;935
917;RPT000917;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\Guias cefa\;Monteiro_dagi.xlsx;Nome, DesignacaoCP;2;0,00025;6;1913
918;RPT000918;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\GUIAS MÉDICO\;VIDAL.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;9;1919
919;RPT000919;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\guias médico\;1sar ramos_ ssti.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;9;1914
920;RPT000920;pdf;C:\Users\m12003091\Desktop\tania\;DECLARAÇÃO.pdf;;0;0;0;781
921;RPT000921;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\guias cefa\;Lérias.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;9;1903
922;RPT000922;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\guias médico\;Fonseca de Oliveira _dagi.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;11;1918
923;RPT000923;doc;C:\Users\m12003091\Desktop\Arquivo 2018 DITIC\CAIXA03- atualizadado 29 jan\;Guia de remessa - CAIXA 1-2018-4.doc;Profissao, Data, Nome;2;0,00025;9;2511
924;RPT000924;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\2º SEMESTRE\GUIAS UAICM\;PEDRAS PAULINO.xlsx;Data, Nome, DesignacaoCP;2;0,00025;10;1915
925;RPT000925;pdf;C:\Users\m12003091\Desktop\DIVERSOS\LIVRO DE INTEGRAÇÃO\;201403_DITIC-Folheto de Integração.pdf;Filiacao, Habilitacao, Profissao, Morada, CPostal, EMAIL, Nome, DesignacaoCP;5;0,00064;43;95678
926;RPT000926;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\;Report PAF-1º SEMESTRE 2013 - 10junho13.xlsx;Profissao, Data, DesignacaoCP, Nome;2;0,00013;269;684
927;RPT000927;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\;Report PAF-1º SEMESTRE 2013 - 22MAI-v1.xlsx;Profissao, Data, DesignacaoCP, Nome;2;0,00013;269;656
928;RPT000928;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\AVALIAÇÕES MILITARES\NOTAS AVALIAÇÕES DITIC\SSTI_avaliações_ 2013\;Avaliação nota nº17 SSTI MAURO.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;21;781
929;RPT000929;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS UAICM\;cab mflávio neves fernandes.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;7;1922
930;RPT000930;xlsx;C:\Users\m12003091\Desktop\formação\PAFM II\PAFM II _ 2015\;Indicar PAFM II_2015.xlsx;Profissao, Data;2;0,00013;2;761
931;RPT000931;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2015\avaliações de militares\;avaliação por destacamento do avaliado_encanrnação.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;12;737
932;RPT000932;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES _2012_2013\AVALIAÇÕES\Avaliações 2013\DAGI 2013\;modelo.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;16;765
933;RPT000933;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS UAICM\;guia médico - Pinto Alves.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;9;1906
934;RPT000934;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES 2015\avaliações de militares\;STI nota nº._2015_siadap.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;15;761
935;RPT000935;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\guias médico\;INÊS VIEIRA _dagi.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;9;1924
936;RPT000936;pdf;C:\Users\m12003091\Desktop\tania\BOLSA 2017\;atestado.pdf;;0;0;0;1992
937;RPT000937;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\GUIAS DITIC\UAICM\;CFR MATIAS DE FREITAS.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;12;1927
938;RPT000938;docx;C:\Users\m12003091\Desktop\;mobilidade-27-10-17.docx;Filiacao, Habilitacao, Telemovel, Morada, CPostal, Data, Nome, DesignacaoCP;5;0,00064;18;1349
939;RPT000939;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\AVALIAÇÕES MILITARES\NOTAS AVALIAÇÕES CDIACM\CDIACM_MILITARES_CIVIS_2013\SSTI_2013\;nota nº05 ...ssti avaliações.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;16;766
940;RPT000940;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\Avaliações Militares_2014\;avaliação por destacamento do avaliado_ponciano filipe..docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;13;795
941;RPT000941;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\2º semestre\guias cefa\;ten Caeiro.xlsx;Nome, DesignacaoCP;2;0,00025;8;1922
942;RPT000942;docx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\NOTAS DITIC\;nota nº  cabrita branco.docx;Profissao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0,00013;24;839
943;RPT000943;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\GUIAS DITIC\UAICM\;1TEN Pedras Prdelha_DITIC.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;12;1926
944;RPT000944;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2014\1º semestre\GUIAS CEFA\;monteiro _ dagi.xlsx;Nome, DesignacaoCP;2;0,00025;6;1873
945;RPT000945;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs 2013\1º SEMESTRE\GUIAS DITIC\CEFA\;GUIA 129 CEFA_CATARINA NETO RIBEIRO 24ABR.xlsx;Data, Nome, DesignacaoCP;2;0,00025;8;1912
946;RPT000946;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\GUIAS MÉDICO\;sten santos jorge _ exames medicos pic.xlsx;Nome, DesignacaoCP;2;0,00025;11;1894
947;RPT000947;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES\;avaliação cab cro frade.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;18;754
948;RPT000948;pdf;C:\Users\M12003091_old\AppData\Roaming\Adobe\Acrobat\11.0\Stamps\;CDIACM.pdf;Nome;1;0,00013;2;13256
949;RPT000949;pdf;C:\Users\M12003091_old\AppData\Local\Microsoft\Windows\INetCache\Content.Outlook\L0W0XCUT\;SAIDA 177.pdf;;0;0;0;21786
950;RPT000950;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\CIVIS_MEDICINA DO TRABALHO\GUIAS MÉDICO\EX. MÉDICO 2014\;TEC REDTEL_OLIVEIRA CABRITA.xlsx;Nome, DesignacaoCP;2;0,00025;10;1948
951;RPT000951;xlsx;C:\Users\m12003091\Desktop\PASTA PAFs\PAFs2015\GUIAS MÉDICO\;MENDES GRILO.xlsx;Profissao, Nome, DesignacaoCP;2;0,00025;10;1898
952;RPT000952;docx;C:\Users\m12003091\Desktop\AVALIAÇÕES\AVALIAÇÕES _2012_2013\AVALIAÇÕES\Avaliações 2013\DITIC 2013\;NOTA Nº 78 AVALIAÇÕES OFICIAIS DITIC.docx;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;25;785
