Key;Label;�rea Neg�cio;Pasta;Ficheiro;Tipo de Dado;Clas. Risco;Densidade Risco;Nr Dados;Tamanho Documento
1819;RPT001819;Apoio;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\10\27\8a330efb-c4ac-4d03-8cb7-cac5d3017309\;9b888a73-47fb-4cf5-aae8-057657b9b6e0.1..pdf;;0;0.00000;0;5159
1820;RPT001820;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\6\27\f2bd1946-0d6d-4c56-b4ab-4ccdae873349\;2abb2dff-87b5-4fdb-9ebb-d49cf0077587.1..pdf;IBAN, NIB, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;16;2314
1821;RPT001821;Custos das unidades;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\12\4\d0bbc3a4-fc9f-4a4f-aec7-f77557f193b5\;c0f660a7-92bc-4e58-b0b4-f71f69bfbf7d.1..pdf;Morada, Data, EMAIL, DesignacaoCP, Nome;2;0.00013;9;5993
1822;RPT001822;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2018\4\2\76e30d71-6db7-4fbd-9275-e448c9095897\;069bd8b2-f0bf-4abf-9a6b-e34d2cd3015f.1..pdf;Filiacao, Profissao, Telefone, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;27;1139
1823;RPT001823;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\2\6\e8d228b0-c23a-496e-bd61-c96f2c5e1f54\;bd507852-9878-4614-8fd8-3b1b4df6859d.pdf;Filiacao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;14;1335
1824;RPT001824;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\7\31\9a63db9a-47a1-4e99-aecf-d7d846d8c29a\;e1355a41-8cc3-40b5-a3d8-f7b8ffd52198.1..pdf;Telefone, Morada, CPostal, EMAIL, Nome;2;0.00013;15;2112
1825;RPT001825;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2018\4\2\f1c35fd9-f658-4746-a283-04ca37ca99bc\;7f73dd2c-291f-4e23-b16d-adcf641da269.1..pdf;Filiacao, IBAN, NIB, Telefone, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;15;8439
1826;RPT001826;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\2\19\dc1d2931-cfe0-4c02-a244-7a64bf9a792f\;33a4dd67-9a17-4ecb-beaf-b508a8024141.1..pdf;IBAN, NIB, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;24;7645
1827;RPT001827;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\1\3\f4a734e0-58ee-4fc1-a5aa-3794c7d8fe9b\;f6db2849-3efe-466b-b106-6b39775383bb.pdf;;0;0.00000;0;3064
1828;RPT001828;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2010\4\13\cbe19374-e723-411a-8f66-9d5700c59ca4\;2010_04_13_11_57_36.pdf;CPostal, Data, DesignacaoCP, Nome;2;0.00013;14;14534
1829;RPT001829;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2010\5\11\259c662b-2625-4cb0-9935-9d7300f89b37\;2010_05_11_15_03_39.pdf;CPostal, Data, DesignacaoCP, Nome;2;0.00013;7;9703
1830;RPT001830;Projectos externos;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\10\18\31d04432-6c9b-4e45-9174-336260a8f11e\;8d1454bf-7209-41c7-99da-ab875c84ce39.1..pdf;Filiacao, Morada, CPostal, Data, Nome;5;0.00033;14;7596
1831;RPT001831;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\6\1\64f61474-013b-47b9-b7d0-87a6f5d2d6c6\;a9a26a3f-78f1-43ef-ba39-3d1bb209d87f.1..pdf;IBAN, Profissao, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;19;1620
1832;RPT001832;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\9\30\9f93aea3-53ea-40ad-8f6b-2a6798e0ccf4\;83c21c0f-52d6-427e-a65b-9d7aefc3590c.pdf;Profissao, Morada, CPostal, Data, EMAIL, Nome, DesignacaoCP;2;0.00013;25;3946
1833;RPT001833;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\6\16\41a975b9-25dd-42d0-a624-5c3307e1acf8\;5c01a250-b915-4551-ae04-1c6c49902528.1..pdf;IBAN, Profissao, Telemovel, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;19;6324
1834;RPT001834;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\7\3\8b4dc338-1516-4aa8-88ec-2ca6cc7d0e4e\;31da6525-f559-4c76-8fe9-5477b3d2d90e.1..pdf;IBAN, NIB, Morada, CPostal, NIF, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;20;8593
1835;RPT001835;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\9\2\9cfa4b76-b716-42a4-967e-4c075237b91d\;fd447b1f-a4ac-4d78-aa09-f16940d27d5e.1..pdf;IBAN, NIB, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;22;3139
1836;RPT001836;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2012\2\7\ad21aad6-90c9-45e6-afbf-5975b7564bf0\;ded3e788-a623-4068-993b-ce69a95342d2.pdf;Profissao, CPostal, Data, DesignacaoCP, Nome;2;0.00013;16;11334
1837;RPT001837;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\1\22\70f49e9d-84f0-4576-a2e4-0a05091c1f80\;f6cd9232-ecdb-492f-9601-2ef4fcc9bce3.1..pdf;Filiacao, IBAN, Profissao, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;19;1597
1838;RPT001838;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\10\28\401a83de-1289-424b-96b4-ee86de3a9a8f\;c8c06fbb-1199-4820-9abd-ab7116615c00.1..pdf;Telefone, Morada, CPostal, EMAIL, DesignacaoCP, Nome;2;0.00013;27;3819
1839;RPT001839;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2012\10\2\ae96a1c4-1643-45a4-a61d-9beee0a3cebf\;ee06a6f6-3f77-4853-8375-4c8503fc8d26.pdf;Profissao, CPostal, Data, EMAIL, DesignacaoCP, Nome;2;0.00013;14;7398
1840;RPT001840;Projectos externos;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\1\19\9619bf5d-1bf3-4280-aedf-a4a0837f428a\;584c31be-0cd0-4c0c-bbe7-16f0eea34afd.1..pdf;;0;0.00000;0;812
1841;RPT001841;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2010\6\21\50a120c3-7060-4d76-bb3e-9d9c010ec7c0\;2010_06_21_16_23_50.pdf;Profissao, CPostal, NIF, Data, DesignacaoCP, Nome;4;0.00026;13;3894
1842;RPT001842;C&B Comuns;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\3\1\ce46c20f-ccb9-4373-8e01-b0d806fdddec\;1704f378-9f97-4e2d-9e87-224bb8eeb7d3.1..pdf;;0;0.00000;0;1293
1843;RPT001843;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\10\9\48faa62d-e02a-4a3b-a6c6-5b8936cab46f\;f4b837a4-9358-4379-97fd-761908fb4962.1..pdf;IBAN, NIB, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;16;2141
1844;RPT001844;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\5\30\c7135a68-82dc-4f3e-ac4f-3e00382d2960\;a7f5d85b-f483-433d-af98-e20a59ee8277.1..pdf;Morada, CPostal, Data, EMAIL, Nome;2;0.00013;27;5402
1845;RPT001845;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2010\8\16\7c5f01f2-d715-4cc1-b756-9dd400ab3a32\;2010_08_16_10_21_44.pdf;NIB, CPostal, Data, DesignacaoCP, Nome;4;0.00026;8;5767
1846;RPT001846;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\12\23\e4485465-df5b-4fe0-974f-eec5e26b211f\;c203f434-06b2-418e-9d3e-cda43fcb4db8.pdf;;0;0.00000;0;3267
1847;RPT001847;Administração;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\11\27\4b3828d8-f6b3-4559-993b-1270d3664ecf\;c467ec0e-ffea-4ea4-8727-f4309001bbb6.pdf;;0;0.00000;0;4055
1848;RPT001848;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\11\23\6c7702be-d2cf-4782-a675-1c72502c0b33\;8036dac0-33d3-4440-aaf1-5402fa0bc82b.1..pdf;;0;0.00000;0;782
1849;RPT001849;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\12\26\6ddef8fa-fe46-425a-83ce-8495fcb9e77a\;1fcf5b65-7b56-4de4-b3c3-3dfdc1a6f8d0.1..pdf;IBAN, Profissao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;16;1656
1850;RPT001850;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2009\9\2\d849338b-85af-4e6a-8204-9c7800bc472c\;2009_09_02_11_23_43.pdf;Telefone, CPostal, NIF, Data, DesignacaoCP, Nome;4;0.00026;14;26023
1851;RPT001851;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2018\4\26\6620fee2-f6bc-4f06-8ef4-99f87f518d86\;9262fc3a-3433-4b50-b914-fec3057231f3.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;17;9751
1852;RPT001852;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\12\26\ea9653be-4914-4e1b-b173-7eccc9540a48\;4c6f2229-4ba9-49a7-9987-8abd01352c07.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;17;2060
1853;RPT001853;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\7\1\f4570d0b-c5d1-408f-b664-6c1757504df1\;5f29dc1b-32c2-404c-b340-46aab8afe906.pdf;Filiacao, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;12;1366
1854;RPT001854;C&B Comuns;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2011\9\15\b5795d34-3ea0-483c-86ad-d8329ff8c34a\;4b31218c-75d1-4fad-b623-e4aa174a7931.pdf;NIB, Profissao, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;14;5158
1855;RPT001855;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2018\5\15\6e65e3da-031a-4b1e-b458-c22eb0a63868\;31eb3572-1f8c-48eb-ab6f-79fe4fe2d917.1..pdf;IBAN, NIB, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;16;2479
1856;RPT001856;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\11\27\1c1bf613-05f3-4063-ac5c-c4448abe8904\;f1716568-a281-4a71-8b79-f8fb0fc442ec.1..pdf;Filiacao, Telefone, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;18;1331
1857;RPT001857;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\12\27\809eab1a-b85e-4c08-afed-a3602d8484a9\;2faca6f0-2c71-40d0-83e6-99dbd0c308ca.1..pdf;Filiacao, IBAN, Telemovel, CPostal, Data, EMAIL, Nome;5;0.00033;15;1903
1858;RPT001858;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2012\5\15\626ac8b9-a9c1-415b-9dc0-560378d7bde7\;51ce36bd-ca08-4984-a328-6c1d9a76f9f6.pdf;NIB, Profissao, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;33;45202
1859;RPT001859;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\9\4\f0a10d97-2021-4a0e-94fe-88360b0f29b9\;86cf9623-5939-4eea-bc2b-6f9677b229ff.1..pdf;;0;0.00000;0;2413
1860;RPT001860;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\10\7\30452fef-4aef-4c8f-ab6c-731fe6004dd9\;f8e072e4-aa9d-4349-9e13-dc55936d8bda.1..pdf;IBAN, Profissao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;18;6383
1861;RPT001861;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\5\28\842b2203-a6f6-4b06-918a-9da63b0fa743\;9e12a2de-8804-491b-a79d-5732575ddd74.pdf;Filiacao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;14;1353
1862;RPT001862;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2018\3\2\60c3c731-9f4f-4b9f-9d0b-1c0fe8568a3c\;cd91f11f-94ed-4fa5-86c9-e0367d9e5c12.1..pdf;;0;0.00000;0;734
1863;RPT001863;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2018\3\9\11db0ce5-267f-45c7-8ce0-8a123ca5010d\;ffb885e3-afde-4680-89e7-855e9d2e2d67.1..pdf;Filiacao, Profissao, Telefone, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;29;1125
1864;RPT001864;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2011\10\25\ef52a73b-38a8-48a9-8056-c076b8cd627b\;ce4f50d8-942d-41cf-b4b0-6328297164de.pdf;Filiacao, Profissao, Morada, CPostal, Data, EMAIL, Nome;5;0.00033;18;6922
1865;RPT001865;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\10\22\e663e740-fe52-419b-a092-53c6d958cea4\;a3d8f183-e50d-41bd-8f4a-1f95398efac1.1..pdf;Filiacao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;14;1389
1866;RPT001866;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\5\22\f1cdb5a6-f5eb-4cb3-bf87-9198b5dd367d\;da24162e-cd6b-4df4-9743-070c2319e394.1..pdf;IBAN, NIB, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;14;7430
1867;RPT001867;Projectos externos;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\7\21\68558011-d4ba-49a3-b4d0-3c78b7ea7c67\;1ef140cd-5073-4a8c-b638-bcb3a7f93b35.1..pdf;;0;0.00000;0;3485
1868;RPT001868;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\6\27\a7c2f661-072b-4fc3-aad8-d7e7f4aa0dfb\;773d0dab-6907-478f-a51e-60133f10f46e.pdf;CPostal, Nome;2;0.00013;7;3466
1869;RPT001869;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\5\9\f0df8a23-ae45-47db-b4d2-85ab111de21d\;cf823a5d-9733-4b09-b44c-7aa134205eea.1..pdf;IBAN, NIB, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;18;2551
1870;RPT001870;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2018\4\30\246ea367-b893-4d9d-8df8-89830a48fe55\;6360bed9-4d17-459a-b41f-bdf3cef38658.1..pdf;IBAN, NIB, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;16;2093
1871;RPT001871;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\6\16\9ae5507e-637d-47aa-9d93-0b8a653380d5\;5613c18e-2a12-430d-afe6-213d4e9b27ef.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;16;7622
1872;RPT001872;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\12\22\41908faa-10d6-4078-9586-08896a4f4790\;4be312e8-9242-44e4-82ca-ad1d683159d3.1..pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;14;1340
1873;RPT001873;Apoio;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2011\11\24\4c66ec8d-9dda-49ea-9875-606656ed2094\;9919d513-346a-431f-9bd7-2460ec079100.pdf;NIB, Profissao, Telefone, CPostal, EMAIL, DesignacaoCP, Nome;4;0.00026;14;4963
1874;RPT001874;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\3\4\27e73256-a3b3-4635-a369-66bcd7fbdcc4\;23cd4f49-98a5-445d-8879-f7d846351de4.1..pdf;;0;0.00000;0;834
1875;RPT001875;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\9\30\46f36926-f373-45fa-9fea-89e8a6c472eb\;e8ec82f5-0948-4229-adf4-237c01062b8b.pdf;Filiacao, IBAN, Profissao, Morada, CPostal, NIF, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;17;1378
1876;RPT001876;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\6\3\f0d6fdbb-ca93-42b4-94b6-6d2f835a3eae\;8b39f3f5-54b5-48c2-9fe5-cffb1d89dd36.1..pdf;Profissao, Telemovel, Morada, CPostal, EMAIL, Nome;2;0.00013;18;6580
1877;RPT001877;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2018\5\30\83c15609-f1fe-44aa-b720-e72a789ffa1f\;2d8fb1e6-9a94-4f2b-872c-ed9f924a4158.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;17;2047
1878;RPT001878;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\7\22\869536ea-841e-4684-b1e4-41a43049e28b\;8697f70b-7e7e-46bb-a546-43ea12a58691.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;16;2014
1879;RPT001879;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\5\17\4c7e8470-1ede-4daa-9283-407edd36007e\;06aa0ccb-13da-4099-9685-dda4e8067065.1..pdf;Morada, CPostal, Data, EMAIL, Nome;2;0.00013;22;5193
1880;RPT001880;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2009\8\28\c6eb1a23-6717-40a6-bcd6-9c7300f328d2\;2009_08_28_14_42_01.pdf;Profissao, Morada, CPostal, NIF, Data, DesignacaoCP, Nome;4;0.00026;36;14491
1881;RPT001881;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\3\6\88f61632-c615-4481-a8be-128efdf78556\;0d9e7b84-c691-4c60-a316-666f03a0ef62.1..pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;14;1392
1882;RPT001882;Administração;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2011\11\16\b2fd1a50-36f1-4aab-a1c4-657282552a11\;12db0970-8b59-44af-88a3-b8e56780e547.pdf;Profissao, Telefone, CPostal, Data, Nome, DesignacaoCP;2;0.00013;17;8652
1883;RPT001883;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\9\30\47efafd1-c29f-4bf9-b462-dcc592db81c4\;8f6364ab-ea97-4cd9-b392-07f9ec712763.pdf;Filiacao, Morada, CPostal, Data, DesignacaoCP, Nome;5;0.00033;16;1533
1884;RPT001884;Projectos externos;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2012\6\18\52384849-0dfc-4e22-8311-b7e8121c91d4\;d75ca41a-a509-4e90-94a6-683867353879.pdf;NIB, Profissao, Telefone, CPostal, EMAIL, DesignacaoCP, Nome;4;0.00026;13;5022
1885;RPT001885;Projectos externos;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\8\3\09deb960-72d6-48b4-a294-fc81e2d80f04\;5fa2770b-805c-4300-b4ec-6da8dbf333b0.1..pdf;;0;0.00000;0;2493
1886;RPT001886;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\8\10\8462fb5b-bba8-4993-b420-e4d161555ca2\;132eca6b-d24c-4793-a9dc-efa9302571f1.1..pdf;IBAN, Profissao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;17;1415
1887;RPT001887;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\11\24\17925003-e1f2-48ad-b415-d5c2ee02f65e\;30e8c80b-6ef0-4e0a-88b9-ff07e96db8d5.1..pdf;IBAN, NIB, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;16;2952
1888;RPT001888;Projectos externos;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2012\9\18\b2d26277-f6dd-49cb-9cb2-66471d04b257\;c97b7f95-d713-44c8-a74a-53173776bf99.pdf;Profissao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0.00013;14;5469
1889;RPT001889;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\7\20\c40ca8a4-d926-4a1d-a179-cce7710bccd4\;0495a1c1-91cb-4e39-ad49-fd7af3f144b7.1..pdf;Profissao, Morada, CPostal, EMAIL, Nome;2;0.00013;22;3655
1890;RPT001890;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\10\14\002dbaf3-ce4a-4127-a759-04fbc50b4520\;a7377b7a-e1c2-44eb-8ed2-c65c6198bd33.1..pdf;Filiacao, IBAN, NIB, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;5;0.00033;17;2367
1891;RPT001891;Custos das unidades;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\7\7\484ad2da-487e-40ab-b89d-0a746772a1c0\;24f34e39-7245-47c0-a9b3-c734f2630c43.1..pdf;;0;0.00000;0;2560
1892;RPT001892;C&B Comuns;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2013\4\24\c6593e92-c3bd-414a-a771-5caf0aa6fe15\;c4ef9716-9942-4e82-8340-e7218420dde0.pdf;;0;0.00000;0;7084
1893;RPT001893;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\12\14\c733b5b7-1a85-4bdf-827c-470c0662ac41\;d49a2291-27d5-42c8-afb3-b12ad240ec0c.1..pdf;Habilitacao, Profissao, Telemovel, CPostal, Data, DesignacaoCP, Nome;2;0.00013;18;6048
1894;RPT001894;Custos das unidades;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2018\6\8\2babb7c0-4834-44ea-b939-3b93f148a4e5\;e110096a-9a88-40a1-b80b-74372a68ca7c.1..pdf;;0;0.00000;0;1143
1895;RPT001895;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\7\2\6090ff61-d0b4-4f14-817d-fff83188a7c9\;6538d4d3-e13a-4d8b-8fb9-fec6c3de2d72.pdf;IBAN, Profissao, Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;16;1322
1896;RPT001896;Custos das unidades;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2017\5\23\d2a3e4ce-e9ac-46ec-9627-375b7c1badcd\;328cdd0e-2e5e-4329-8a22-bb645783a34e.1..xls;Profissao, Nome;2;0.00013;199;5693
1897;RPT001897;Apoio;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2012\8\24\e42f75a4-dbc5-44a0-b376-294ce9a748dd\;23243762-5723-4f86-803f-8232856ce3d3.pdf;NIB, Profissao, Telefone, CPostal, EMAIL, DesignacaoCP, Nome, NISS;4;0.00026;16;4768
1898;RPT001898;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2015\3\27\e5a745eb-1452-4394-91ae-7a24a442ce19\;47c4241f-f60f-483f-9c46-fd86f13a4d29.1..pdf;;0;0.00000;0;9855
1899;RPT001899;;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2010\6\1\48e3f73c-0299-4e27-ba40-9d8800c41043\;2010_06_01_11_52_35.pdf;Profissao, Telefone, CPostal, Data, Nome;2;0.00013;21;4137
1900;RPT001900;Projectos externos;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2012\6\19\cf775e1d-5f6b-4b7a-b473-789296a4b21f\;4cf64639-36a2-44a7-9e46-dcb69e036d51.pdf;Profissao, Morada, CPostal, Data, EMAIL, Nome, DesignacaoCP;2;0.00013;16;8416
1901;RPT001901;Projectos externos;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\12\12\688fdbd6-e40f-461f-85cb-a1e98a591549\;457921d1-3b67-4df7-a663-5980eb561ea5.1..pdf;IBAN, NIB, Profissao, Telefone, CPostal, Data, EMAIL, DesignacaoCP, Nome;4;0.00026;18;4530
1902;RPT001902;Projectos externos;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\9\7\051a588a-bd17-4268-984d-5b1ce09c59cc\;70b9318e-c890-4b15-a5cc-f4096883e55c.1..pdf;;0;0.00000;0;1054
1903;RPT001903;Actividade Comercial;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\5\28\11ff8bde-baf3-4999-853c-ad365339769b\;b8e6d9bb-aafa-4041-810c-be5d97592155.pdf;;0;0.00000;0;7361
1904;RPT001904;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2014\4\30\686787f5-fe4f-483c-9f94-860a6d665db9\;a6e7d434-dfd3-4d27-8526-da262cc145ab.pdf;IBAN, NIB, Profissao, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;18;1231
1905;RPT001905;Custos das unidades;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2011\9\12\7c020396-e778-49a8-b376-687f357ace47\;6fa11f8f-8f3e-4c4c-88a2-8cd198297ff3.pdf;Morada, CPostal, Data, EMAIL, DesignacaoCP, Nome;2;0.00013;16;10346
1906;RPT001906;Clientes - Linkcom;\\psedoclink01.aitec.pt \D$\edoclink\instances\edoc\Store01 \2016\4\21\b9bbf555-6617-4c55-960e-e7a8ebc0df34\;07da934b-1643-431f-bf7e-c5a9e588e8aa.1..pdf;IBAN, NIB, Telefone, Morada, CPostal, Data, DesignacaoCP, Nome;4;0.00026;15;7611
