Key;Label;Tipo Ficheiro;Pasta;Ficheiro;Tipo de Dado;Clas. Risco;Densidade Risco;Nr Dados;Tamanho Documento
2514;RPT002514;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\CIVIS\Tec. Inf. José Moreiras\Notas\;Impresso de Moradas .doc;Telemovel, Morada, CPostal, Nome, DesignacaoCP;2;0,00007;17;672
2516;RPT002516;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Oficiais\1TEN STP Baptista das Neves\Guias 129_130\;Continuação-emgfa exercicio ncdex11.xls;Nome, DesignacaoCP;2;0,00013;11;2791
2518;RPT002518;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\STI\PRAÇAS\Destacados\Cab AD Santos Jorge\Reserva\autobiografia\;anxp_op2051_12.pdf;Data, Nome, DesignacaoCP;2;0,00007;22;498
2520;RPT002520;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\_DESTACADOS\1TEN STAEL Bilro Rebola\Notas\;NOTA_134-2013-DSAFC-Enviar Ajudas de Custo-CPFFOZ.docx;Profissao, Morada, CPostal, DesignacaoCP, Nome;2;0,00007;25;907
2522;RPT002522;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\LIC. PARENTAL- EXPOSIÇÕES\;regime de proteção social - subsídios - anexo-Lista.xls;Data, Nome;2;0,00013;94;1044
2524;RPT002524;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Oficiais\CTEN Saraiva de Oliveira\Férias\2013\;FÉRIAS-22ABR A06MAI13.pdf;;0;0;0;6627
2526;RPT002526;xls;\\sti-srv-01\STI\Servicos Partilhados\2018\ESCALAS ETIR\Escalas das Seccoes ETIR recebidas\ETIR - S\;ETIR-S-MAR18.xls;Profissao, Nome;2;0,00007;10;921
2528;RPT002528;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Praças\destacados\CAB E Pereira Henriques\;CAB E PEREIRA HENRIQUES AVALIAÇÕES 2013-DEST.xlsx;Profissao, Nome, DesignacaoCP;2;0,00013;19;9840
2530;RPT002530;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Praças\CAB E SOUSA MOTA\GUIAS\;M129 BNL 14JAN14.pdf;Data, Nome, DesignacaoCP;2;0,00013;28;4360
2532;RPT002532;docx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\1SAR ETC Medeiros Patricio\NOTAS\;NOTA DITIC-AJUDAS DE CUSTO-CZM NORTE SAR ETC 21 A 23MAI14.docx;Profissao, Morada, CPostal, EMAIL, Nome, DesignacaoCP;2;0,00013;15;1220
2534;RPT002534;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Sargentos\_destacados\1SAR ETS Jesus  Pereira\Guias 129_130\;M-129-2011-Esq-Heli-1Sar ets Pereira.xls;Nome, DesignacaoCP;2;0,00013;12;2806
2536;RPT002536;doc;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Oficiais\CTEN g EN-MEC Batista de Sousa\;NOTA_241-Enviar Pedido de Cartão de acesso à E-Naval-BNL-cten_Sousa.doc;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;18;1075
2538;RPT002538;doc;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Praças\2MAR MS Dias\Notas\;DECLARAÇÃO MAR MS DIAS-Nov11.doc;Nome;1;0,00007;3;1177
2540;RPT002540;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Sargentos\_destacados\1SAR L Peguinho\;memo nº34-2012 -  Dispensa ESCALAS UAICM DESTACAMENTO.pdf;;0;0;0;4984
2542;RPT002542;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\STI\Oficiais\CFR AN Lomba\Parentalidade 2014\;21NOV a 21DEZ14.xlsx;Habilitacao, Data, DesignacaoCP, Nome;2;0,00013;186;2564
2544;RPT002544;docx;\\sti-srv-01\STI\Servicos Partilhados\2017\NOTAS.2017\DITIC\02.FEVEREIRO\;NOTA 106 - DITIC-Requerimento Lança lopes.docx;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;8;1188
2546;RPT002546;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\SSTI\ALARDO\PRAÇAS\CAB M Serrano\;NOTA_250-Enviar RESULTADOS_PAFs-DSF.doc;Profissao, Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;29;1194
2548;RPT002548;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2010\LISTAS\RELAÇÃO DE PESSOAL\LISTA _ GERAL\;08-AGO10.xls;Profissao, Telefone, CPostal, Data, DesignacaoCP, Nome;2;0,00013;806;4590
2550;RPT002550;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DAGI\OFICIAIS\DESTACADOS\2TEN Paula Pires Simões\Férias\;Proposta_LICENÇA_SSTI.pdf;Nome;1;0,00007;2;72930
2552;RPT002552;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\_DESTACADOS\1TEN EN-AEL ROCHA ROBOREDO\Notas\;NOTA_308 Alteração de Morada PRATAS_QUARESMA.doc;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;14;1072
2554;RPT002554;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2016\Entradas\STI\;E-331-STI.pdf;Filiacao, Data, Nome;5;0,00033;23;23811
2556;RPT002556;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2015\ABONOS 2015\STI\;STI-MAI15.xlsx;;0;0;0;46369
2558;RPT002558;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2008\REQUERIMENTOS\CONCURSOS PINs -Prorrogação contrato\REQUERIMENTO PARA CANDIDATURA PIN\;Nota de Envio 2.doc;Profissao, Nome, DesignacaoCP;2;0,00013;8;1120
2560;RPT002560;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\INTRA STI\Escalas\Esc Sar UAICM\;Escala Sargentos JUN13 (ALT2).pdf;Filiacao, Profissao, Data, Nome, DesignacaoCP;5;0,00033;54;12144
2562;RPT002562;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Sargentos\SAJ ETC Mmartins Correia\;Document.pdf;;0;0;0;5403
2564;RPT002564;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Sargentos\2SSAR PIN Cardoso Lello\Férias\;Guia-Férias-17ago a 15set2012.xls;Habilitacao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0,00013;191;377007
2566;RPT002566;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Sargentos\1SAR E Baião\Férias\2014\;24 a 29NOV14.doc;Morada, CPostal, Nome, DesignacaoCP;2;0,00013;14;1035
2568;RPT002568;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\1SAR E Palma Baião\Notas\;S-026-DITIC.pdf;;0;0;0;7140
2570;RPT002570;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\ALARDO-2012\Antigas\;LISTA-SSTI-ABR12-(Alt 20ABR12).xls.xlsx;Profissao, Telemovel, Telefone, CPostal, NIF, Data, DesignacaoCP, Nome;4;0,00026;938;1662
2572;RPT002572;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2016\Entradas\CDIACM\;E-144-CDIACM.(E-163-STI).pdf;Filiacao, Habilitacao, Profissao, Telefone, Morada, CPostal, Data, EMAIL, Nome, DesignacaoCP;5;0,00033;57;103367
2574;RPT002574;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\CIVIS\Tec. Inf. Gracinda Ferreira\Férias\2011\;15_a_21_04_11s.xls;Habilitacao, CPostal, Data, DesignacaoCP, Nome;2;0,00013;203;86357
2576;RPT002576;pdf;\\sti-srv-01\STI\Servicos Partilhados\Portal Intranet - STI - ( 2017 )\DESPACHOS E ORDENS\2011\SSTI\;Despacho_SSTI_10-11.pdf;;0;0;0;21190
2578;RPT002578;docx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\1SAR ETC ALVES LIBÉRIO\;PROP-DESL-ERNPSANTO-17JAN13.docx;Data, DesignacaoCP, Nome;2;0,00007;10;515
2580;RPT002580;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Praças\CAB E Carvalhas\GUIAS\;M-129-2012-BNL 24JAN13.xlsx;Nome, DesignacaoCP;2;0,00013;10;2674
2582;RPT002582;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\_DESTACADOS\2TEN TSN AZEVEDO DA SILVA\CONTRATO\;PRORROGAÇÃO DE CONTRATO OFICIAIS RC'S- SILVA.doc;Nome, DesignacaoCP;2;0,00007;11;302
2584;RPT002584;doc;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\04-Civis\Tec. Inf. José Moreiras\;BOLETIM_ITINERÁRIO_FFOZ (MAR2013)_Moreiras.doc;Profissao, DesignacaoCP, Nome;2;0,00013;11;1146
2586;RPT002586;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\_DESTACADOS\1TEN STP Pedras Pardelha\Férias\2013\;Proposta de licença de férias - 1dia 26FEV13.pdf;;0;0;0;5319
2588;RPT002588;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\STI\PRAÇAS\1MAR MS Ramos\Parentalidade\;Nota-Assento de nascimento-1MAR MS RAMOS.docx;Profissao, Morada, CPostal, EMAIL, Nome, DesignacaoCP;2;0,00013;18;1253
2590;RPT002590;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\02-Sargentos\1SAR A Braz de Amorim\Apresentação\;Termo de Responsabilidade.pdf;Nome, DesignacaoCP;2;0,00013;6;4243
2592;RPT002592;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Sargentos\1SAR ETI Silva Soares\Notas\;NOTA_007-Enviar Pedido de Cartão de acesso à E-Naval-BNL-1SAR-ETI-SOARES.doc;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;18;1112
2594;RPT002594;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DAGI\OFICIAIS\1TEN M Sofia Miranda\m129-130\;M130 - DSP.pdf;Profissao, Nome, DesignacaoCP;2;0,00013;16;39289
2596;RPT002596;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\01-Oficiais\CTEN EN-AEL Rocha Roboredo\Notas\;NOTA_091-DAGI 203 CTEN-ROCHA REBOREDO.pdf;;0;0;0;2786
2598;RPT002598;docx;\\sti-srv-01\STI\Servicos Partilhados\2015\NOTAS 2015\DITIC\04 - abril\;NOTA DITIC-AJUDAS DE CUSTO- ALGARVE - TEN SANTOS CAEIRO TEN SÁ DE ARAÚJO 16 E 17MAR15.docx;Profissao, Morada, CPostal, EMAIL, DesignacaoCP, Nome;2;0,00013;22;1215
2600;RPT002600;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2014\Entradas\DITIC\MAIO\;E-042-DITIC.pdf;Profissao, Telefone, Nome, DesignacaoCP;2;0,00013;21;26644
2602;RPT002602;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2015\MEMO'S 2015\DITIC\02 - fevereiro\;DITIC-memo escalas de serviço- 1SAR E PALMA BAIÃO 09 MAR 15.docx;Profissao, Data, Nome, DesignacaoCP;2;0,00007;6;667
2604;RPT002604;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\_DESTACADOS\1TEN STESP Alves Estrada\NOTAS\;NOTA-216-ENVIAR PEDIDO CARTAS DE CONDUÇÃO-militar-1TEN_STESP-Alves-Estrada.doc;Profissao, Morada, CPostal, Nome, DesignacaoCP;2;0,00013;19;1240
2606;RPT002606;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Oficiais\1TEN SALVADOR PESO\Guias 129_130\;M-129-NRP FIGUEIRA DA FOZ 02 A 04DEZ13.xlsx;Data, DesignacaoCP, Nome;2;0,00013;11;2512
2608;RPT002608;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\CDIACM\OUTRAS\Informações 2012\;CAB CCT  Melim de Vasconcelos.xlsx;Profissao, Nome, DesignacaoCP;2;0,00013;15;6616
2610;RPT002610;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\SCH ETC Marques Bugalhão\Requerimentos\CARTA DE CONDUÇÃO MILITAR\;Carta SCH Bugalhão.pdf;;0;0;0;2297
2612;RPT002612;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Sargentos\_destacados\1SAR ETC Narciso\Guias 129_130\2013\;M-129-2013-CPFFOZ14MAR13.xls;Data, DesignacaoCP, Nome;2;0,00013;22;4085
2614;RPT002614;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\01-Oficiais\CFR EN-AEL Ferreira Rodrigues\Guias 129_130\;M129 DGPM 28FEV-02MAR.pdf;Data, Nome, DesignacaoCP;2;0,00013;11;3510
2616;RPT002616;docx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\CDIACM\03-Praças\Cabo A Antonio Felgueiras\LOUVOR\;Louvor CMOR A FELGUEIRAS.docx;Profissao, Data, Nome, DesignacaoCP;2;0,00007;23;726
2618;RPT002618;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\GAPAE\OFICIAIS\CFR SEP ROSA FERREIRA\Ordens\;Escalões.pdf;Habilitacao, Profissao, Data, DesignacaoCP, Nome;2;0,00013;2214;7959
2620;RPT002620;pdf;\\sti-srv-01\STI\Servicos Partilhados\2017\ABONOS 2017\DITIC\10 - Outubro\Mapas Abonos Militares e Civis - DITIC\Mapas Previsão Enviados\Mapas Previsão 02 a 08OUT17\;Mapa_Previsão_Abono-05OUT-DITIC.pdf;;0;0;0;1146
2622;RPT002622;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Sargentos\_destacados\1SAR ETI Silva Soares\;Boletim de 20destacamento-UAICM.pdf;Habilitacao, Profissao, Nome;2;0,00013;10;2496
2624;RPT002624;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2011\ORDENS\ODU-SSTI\;ODU_SSTI_13-11.pdf;;0;0;0;99293
2626;RPT002626;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2014\Entradas\DAGI\DEZEMBRO\;E-025-DAGI.pdf;Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;10;17388
2628;RPT002628;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Praças\CMOR CCT Lacerda\FÉRIAS\2013\;Férias-18 a 26NOV13.xlsx;Morada, CPostal, Nome;2;0,00013;14;1777
2630;RPT002630;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\02-Sargentos\1SAR ETC Cátia Pereira Gomes\NOTAS\;S-056-DITIC.pdf;;0;0;0;4564
2632;RPT002632;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Praças\CAB E Letra Canha\GUIAS\;M129 IH - CCO 09SET16.pdf;Filiacao, Nome, DesignacaoCP;5;0,00033;12;3137
2634;RPT002634;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\1SAR E Palma Baião\Guias\M129\;M129 - ETNA-DSCI 09MAR15.pdf;Data, Nome, DesignacaoCP;2;0,00013;15;4538
2636;RPT002636;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2014\ABONOS 2014\SSTI\;SSTI-OUT14.xlsx;;0;0;0;8802
2638;RPT002638;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2007\AVALIAÇÕES\NOTAS AVALIAÇÕES\;ENVIO AVALIAÇÕES POR DESTACAMENTO SAR E PRA1ºAvaliador.doc;Profissao, Data, Nome, DesignacaoCP;2;0,00013;16;1057
2640;RPT002640;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\STI\Destacados\Oficiais\CFR AN Lomba\Férias\2013\;Guia-Férias-CTEN-Lomba-24jan a 26jan2013.xls;Habilitacao, Data, DesignacaoCP, Nome;2;0,00013;186;113864
2642;RPT002642;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Oficiais\CTEN EN-AEL Fiuza Vicente\Guias 129_130\;M-129-30JAN2012-CZMN.xls;Nome, DesignacaoCP;2;0,00013;16;4125
2644;RPT002644;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\1SAR ETC Sargento Caeiro\Guias\GUIAS M129\;Portimão 13MAI15.pdf;Profissao, Data, Nome, DesignacaoCP;2;0,00013;24;4320
2646;RPT002646;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\STI\04-Civis\Esp Inf. Cristina Ascenso\Certificados Formacao\;Certificado-VI Conferência.pdf;;0;0;0;4899
2648;RPT002648;xlsx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Sargentos\SCH C PEDREIRA\FÉRIAS\2014\;15SET a 01OUT14.xlsx;Morada, CPostal, DesignacaoCP, Nome;2;0,00013;13;3344
2650;RPT002650;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\Destacados\Praças\2MAR MS Olívia Talina\;Folha de Assentamentos -2Mar MS Talina.pdf;;0;0;0;10788
2652;RPT002652;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\1SAR ETC Martins dos Santos\Guias129-130\;M129 ETNA 07ABR14.pdf;Data, Nome, DesignacaoCP;2;0,00013;11;4106
2654;RPT002654;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Sargentos\1SAR ETC Carvalho Preto\Guias\;M-129-2012-CPPeniche 07dez12-cab v Peixoto.xls;Data, Nome, DesignacaoCP;2;0,00013;8;4074
2656;RPT002656;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\CDIACM\Informações CDIACM 2011\;S 12 NOTA Avaliações SSTI.pdf;;0;0;0;3825
2658;RPT002658;docx;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Sargentos\_destacados\1SAR ETC Narciso\Notas\;NOTA DITIC- Pedido de cartão para Parques Privativos da Marinha-1SAR ETC NARCISO.docx;Profissao, Morada, CPostal, EMAIL, Nome, DesignacaoCP;2;0,00013;14;1226
2660;RPT002660;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\04-Civis\Tec. Inf. José Moreiras\Férias\2017\;FERIAS_Set_2017.pdf;Profissao, Telemovel, CPostal, Data, Nome;2;0,00013;13;3893
2662;RPT002662;docx;\\sti-srv-01\STI\Servicos Partilhados\2015\Propostas\;20151030_Proposta_TOR funcionamento CEM_PropostaDAGI.docx;Filiacao, Nome, DesignacaoCP;5;0,00033;12;1600
2664;RPT002664;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2017\Entradas\DITIC\;E-089-DITIC.pdf;Profissao, CPostal, Data, Nome, DesignacaoCP;2;0,00013;11;18342
2666;RPT002666;pdf;\\sti-srv-01\STI\Servicos Partilhados\2018\ABONOS 2018\DAGI\06-junho\Mapa Abonos Diário - Enviados\;Mapa_de_Abono _Diário - DAGI - 11 a 17JUN18. (assinado).pdf;Profissao, Nome;2;0,00013;11;6970
2668;RPT002668;pdf;\\sti-srv-01\STI\Servicos Partilhados\2017\GUIAS DE REMESSA\STI\;FORM_GuiaRemessa.pdf;Nome, DesignacaoCP;2;0,00013;4;11997
2670;RPT002670;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\03-Praças\1MAR L Rico Godinho\;Pages from OPU_086_18.pdf;Data, Nome, DesignacaoCP;2;0,00013;24;3259
2672;RPT002672;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\01-Oficiais\1TEN Ferreira Monteiro\Férias\2018\;16 a 31JUL18 1TEN TSN Ferreira Monteiro.pdf;CPostal, Nome, DesignacaoCP;2;0,00013;12;2141
2674;RPT002674;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2011\GUIAS-2011\GUIAS DE DESLOCAÇÃO M129\;M-129-2011-BNL23.xls;Nome, DesignacaoCP;2;0,00013;9;2812
2676;RPT002676;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2016\Saidas\DITIC\;S-089_DITIC.pdf;Filiacao, CPostal, Data, Nome, DesignacaoCP;5;0,00033;12;24020
2678;RPT002678;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\CIVIS\Esp. Inf. Filipe Botas\Férias\2015\;28JUL a 17AGO15.pdf;Morada, CPostal, Data, Nome, DesignacaoCP;2;0,00013;22;2757
2680;RPT002680;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2010\DECLARAÇÕES\LICENÇA PARA ESTUDOS DOUTORAMENTO\;LICENÇA PARA ESTUDOS DOUTORAMENTO CTEN DIAS MARQUES.doc;Habilitacao, Profissao, Nome;2;0,00007;9;322
2682;RPT002682;pdf;\\sti-srv-01\STI\Servicos Partilhados\2016\MAPAS DE ASSIDUIDADE\CDIACM\;NOTA 101 - ASSIDUIDADE P. CIVIL- ABRIL-2016.pdf;;0;0;0;1547
2684;RPT002684;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Oficiais\STEN TSN Gonçalves Ferreira\férias\;Férias_10 a 15OUT11.xls;Habilitacao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0,00013;211;87562
2686;RPT002686;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2016\Entradas\DITIC\;E-400-DITIC.pdf;Telefone, Morada, CPostal, Data, Nome;2;0,00013;16;20363
2688;RPT002688;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Civis\Esp. Inf. Susana Godinho\Parentalidade\;E-136-DITIC_Guia.remessa.devolucao.requerimento.pdf;;0;0;0;14408
2690;RPT002690;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\CDIACM\04-Civis\Ass. Técn. José Martins\MSG's\;MSG Dezembro.pdf;;0;0;0;1650
2692;RPT002692;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\SCH ETC Marques Bugalhão\Férias\2011\;GUIA-Férias 03out a 11out11.xls;Habilitacao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0,00013;204;86253
2694;RPT002694;doc;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2009\ORDENS\ODU\;ordem 44  09.doc;Habilitacao, Profissao, Morada, Data, Nome, DesignacaoCP;2;0,00013;65;5990
2696;RPT002696;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DAGI\01-Oficiais\CFR Fonseca de Oliveira\Férias\2012\;Guia-Férias20 a 24 mar 2012.xls;Habilitacao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0,00013;192;113674
2698;RPT002698;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2015\Entradas\STI\ABRIL\;E-005-STI.pdf;Profissao, Morada, EMAIL, Nome;2;0,00013;54;24314
2700;RPT002700;docx;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Civis\tec. Inf. Vitor Fernandes\;MSG fÉRIAS.docx;Profissao, Nome;2;0,00013;4;1282
2702;RPT002702;pdf;\\sti-srv-01\STI\Servicos Partilhados\2017\ABONOS 2017\DAGI\09 - Setembro\Mapas enviados 01SET a 08SET17\;DAGI_MPRF_3SET.pdf;Profissao, Nome, DesignacaoCP;2;0,00013;12;5919
2704;RPT002704;pdf;\\sti-srv-01\STI\Servicos Partilhados\Secretaria\Gestão Documental\Documentos\2017\Saidas\DITIC\S-397-DITIC\;S-397-DITIC.pdf;Nome;1;0,00007;3;3578
2706;RPT002706;doc;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\Destacados\Sargentos\2SAR E MARQUES RAMOS\NOTAS\;NOTA 099-2013-Enviar REQ-.doc;Habilitacao, Profissao, Morada, CPostal, DesignacaoCP, Nome;2;0,00013;18;1089
2708;RPT002708;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\CIVIS\Tec. Inf. Alexandre Lança Lopes\Férias\2012\;férias 22 a 28Nov12.xls;Nome;1;0,00007;7;294558
2710;RPT002710;pdf;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\DITIC\04-Civis\Ass. Tec.Redtel José Cabrita\Férias\2017\;SET Cabrita.pdf;Nome;1;0,00007;4;6437
2712;RPT002712;pdf;\\sti-srv-01\STI\Servicos Partilhados\Portal Intranet - STI - ( 2017 )\IMPRESSOS VARIOS\;Boletim de apresentação-UAICM - (UAICM – SP- 01 Alt. 1).pdf;Habilitacao, Profissao, Nome;2;0,00013;4;10628
2714;RPT002714;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DAGI\OUTRAS\INFORMAÇÕES DAGI\DAGI\DESTACAMENTO DO 1º AVALIADOR\;Aspof Martins.xls;Profissao, Nome, DesignacaoCP;2;0,00013;13;1934
2716;RPT002716;xls;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\2012\Base Dados SSTI-2012\DITIC\Sargentos\1SAR C Martins Baptista\Férias\;30JUL12 A 16AGO12.xls;Habilitacao, CPostal, Data, DesignacaoCP, Nome;2;0,00013;207;86816
2718;RPT002718;xls;\\sti-srv-01\STI\Servicos Partilhados\Pessoal\STI\Destacados\Praças\CAB L Duarte de Oliveira\FÉRIAS\;GUIA-Férias-11 a 25JUN13.xls;Habilitacao, Morada, CPostal, Data, DesignacaoCP, Nome;2;0,00013;204;86604
2720;RPT002720;pdf;\\sti-srv-01\STI\Servicos Partilhados\Anos Anteriores\BASE DE DADOS STI\DITIC\Praças\destacados\2MAR MS Pires\Ordens\;Curso Extintores.pdf;Profissao, Morada, Data, Nome, DesignacaoCP;2;0,00007;126;851
